"taxonID","description","type","source","language"
"rinse-pathways-checklist:taxon:196cc1018ce5e3848f30873384a89e42","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:196cc1018ce5e3848f30873384a89e42","cbd_2014_pathway:stowaway","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:196cc1018ce5e3848f30873384a89e42","cbd_2014_pathway:contaminant","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:199f2055a7bf2e3a83c243345ccabc84","Northern America (WGSRPD:7)","native range","http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:199fffc9afef92cf4608fbf07f0f51a2","Europe (WGSRPD:1)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:199fffc9afef92cf4608fbf07f0f51a2","Northern America (WGSRPD:7)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:199fffc9afef92cf4608fbf07f0f51a2","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:19e0241260d3b5e575c15f3a7e023bfb","Europe (WGSRPD:1)","native range","http://www.fao.org/fishery/introsp/search/en","en"
"rinse-pathways-checklist:taxon:19e0241260d3b5e575c15f3a7e023bfb","cbd_2014_pathway:escape_food_bait","pathway","http://www.fao.org/fishery/introsp/search/en","en"
"rinse-pathways-checklist:taxon:1a0280ae7a17a0f2a027a6492b26dc22","Asia","native range","http://www.europe-aliens.org","en"
"rinse-pathways-checklist:taxon:1a0280ae7a17a0f2a027a6492b26dc22","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org","en"
"rinse-pathways-checklist:taxon:1a0280ae7a17a0f2a027a6492b26dc22","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org","en"
"rinse-pathways-checklist:taxon:1a6e3f667d45028f18640ad88ff92152","Africa (WGSRPD:2)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:1a6e3f667d45028f18640ad88ff92152","Asia","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:1a6e3f667d45028f18640ad88ff92152","Northern America (WGSRPD:7)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:1a6e3f667d45028f18640ad88ff92152","Southern America (WGSRPD:8)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:1a6e3f667d45028f18640ad88ff92152","cbd_2014_pathway:stowaway","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:1a6e3f667d45028f18640ad88ff92152","cbd_2014_pathway:contaminant","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:1a6e3f667d45028f18640ad88ff92152","cbd_2014_pathway:natural_dispersal","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:1a6e3f667d45028f18640ad88ff92152","cbd_2014_pathway:unaided","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","en"
"rinse-pathways-checklist:taxon:1aace1ca8269a30fc8bb7b8b97a5ec9f","Africa (WGSRPD:2)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:1aace1ca8269a30fc8bb7b8b97a5ec9f","Asia","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:1aace1ca8269a30fc8bb7b8b97a5ec9f","Europe (WGSRPD:1)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:1aace1ca8269a30fc8bb7b8b97a5ec9f","cbd_2014_pathway:escape","pathway","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:1ae61b41457b59fc0c1b59010a9fc1ad","Asia","native range","http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:1ae61b41457b59fc0c1b59010a9fc1ad","Europe (WGSRPD:1)","native range","http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:1ae61b41457b59fc0c1b59010a9fc1ad","cbd_2014_pathway:natural_dispersal","pathway","http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:1ae61b41457b59fc0c1b59010a9fc1ad","cbd_2014_pathway:unaided","pathway","http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:1bb42f4b0bfb2f96edb98cdc973a8e13","Southern America (WGSRPD:8)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:1bb42f4b0bfb2f96edb98cdc973a8e13","cbd_2014_pathway:release","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:1bb42f4b0bfb2f96edb98cdc973a8e13","cbd_2014_pathway:escape","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:1bb42f4b0bfb2f96edb98cdc973a8e13","cbd_2014_pathway:natural_dispersal","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:1bb42f4b0bfb2f96edb98cdc973a8e13","cbd_2014_pathway:unaided","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:1bbdfb255e1b8127218d6ed189758944","Asia","native range","http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:1bbdfb255e1b8127218d6ed189758944","cbd_2014_pathway:escape","pathway","http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page","en"
"rinse-pathways-checklist:taxon:1c22e1998a54d71dd3b38291e1be3beb","Northern America (WGSRPD:7)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:1c22e1998a54d71dd3b38291e1be3beb","cbd_2014_pathway:stowaway","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:1c22e1998a54d71dd3b38291e1be3beb","cbd_2014_pathway:contaminant","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:1c537ed9bb44a0b7b21b7232abc0a494","Australia (WGSRPD:50)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:1c537ed9bb44a0b7b21b7232abc0a494","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:1c537ed9bb44a0b7b21b7232abc0a494","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:1c537ed9bb44a0b7b21b7232abc0a494","cbd_2014_pathway:escape_food_bait","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:1da1d68f7094afcd6bb78bad3779c786","Australia (WGSRPD:50)","native range","http://www.cabi.org/isc | http://www.issg.org/database","en"
"rinse-pathways-checklist:taxon:1da1d68f7094afcd6bb78bad3779c786","cbd_2014_pathway:release","pathway","http://www.cabi.org/isc | http://www.issg.org/database","en"
"rinse-pathways-checklist:taxon:1da1d68f7094afcd6bb78bad3779c786","cbd_2014_pathway:natural_dispersal","pathway","http://www.cabi.org/isc | http://www.issg.org/database","en"
"rinse-pathways-checklist:taxon:1da1d68f7094afcd6bb78bad3779c786","cbd_2014_pathway:unaided","pathway","http://www.cabi.org/isc | http://www.issg.org/database","en"
"rinse-pathways-checklist:taxon:1ffdbd06cfb9f66f03a9a802549086a6","Northern America (WGSRPD:7)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","en"
"rinse-pathways-checklist:taxon:1ffdbd06cfb9f66f03a9a802549086a6","cbd_2014_pathway:release","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","en"
"rinse-pathways-checklist:taxon:1ffdbd06cfb9f66f03a9a802549086a6","cbd_2014_pathway:natural_dispersal","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","en"
"rinse-pathways-checklist:taxon:1ffdbd06cfb9f66f03a9a802549086a6","cbd_2014_pathway:unaided","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","en"
"rinse-pathways-checklist:taxon:212ba5d14ebbbf52a10ba0c2d3121636","Asia","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:212ba5d14ebbbf52a10ba0c2d3121636","Europe (WGSRPD:1)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:212ba5d14ebbbf52a10ba0c2d3121636","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:216cd981c79a4c417f03addad2efb7d2","cbd_2014_pathway:escape","pathway","http://www.fao.org/fishery/introsp/search/en","en"
"rinse-pathways-checklist:taxon:21d612b638c1bb080e17a68e40bf255d","Northern America (WGSRPD:7)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:21d612b638c1bb080e17a68e40bf255d","cbd_2014_pathway:stowaway","pathway","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:21d612b638c1bb080e17a68e40bf255d","cbd_2014_pathway:contaminant","pathway","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x","en"
"rinse-pathways-checklist:taxon:227918d63826d0a2ad2f70112b9d0b58","Europe (WGSRPD:1)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:227918d63826d0a2ad2f70112b9d0b58","Asia","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:227918d63826d0a2ad2f70112b9d0b58","Africa (WGSRPD:2)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
